fechaOperacion,fechaConcertacion,tipoOperacion,tipoModalidad,tipoOiv,grano,volumenTN,condicionCalidad,condicionCalidadAuxiliar,procedenciaProvincia,procedenciaLocalidad,simboloPrecioPorTN,precioTN,lugarEntrega,fechaEntregaDesde,fechaEntregaHasta,condicionPago,esDestinoFinal,cosecha,numeroOperacionInstancia,nroOperacion,esUltimaInstancia
2025-05-07T08:07:49.783,2025-05-07T00:00:00,Contrato,Canje,Precio Hecho,SOJA,110.48,Cámara,,ENTRE RÍOS,CRUCESITAS 7A. SECCI,$,310000.00,Zona 18/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2025190257,Si
2025-05-07T08:06:29.423,2025-05-07T00:00:00,Contrato,Canje,Precio Hecho,MAIZ,1.06,Fábrica,,ENTRE RÍOS,MARIA GRANDE PRIMERA,$,225000.00,Zona 18/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2025160250,Si
2025-05-07T08:05:04.487,2025-05-07T00:00:00,Contrato,Canje,Precio Hecho,MAIZ,1.07,Fábrica,,ENTRE RÍOS,MARIA GRANDE PRIMERA,$,225000.00,Zona 18/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,SI,COSECHA 24/25,1,2025150255,Si
2025-05-07T07:49:53.43,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,275.24,Art. 12,,BUENOS AIRES,ALBERTI,$,245000.00,Zona 6/En destino,2025-05-06T00:00:00,2025-05-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2025120259,Si
2025-05-07T07:37:01.007,2025-05-05T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,150.00,Art. 12,,SANTA FE,GODEKEN,$,235000.00,Zona 8/En destino,2025-05-05T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2024960253,Si
2025-05-07T07:03:27.18,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,100.00,Cámara,,BUENOS AIRES,AZUL,$,310000.00,Quequen/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,NO,COSECHA 24/25,1,2024950258,Si
2025-05-07T07:03:23.383,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,100.00,Cámara,,BUENOS AIRES,AZUL,$,310000.00,Quequen/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,NO,COSECHA 24/25,1,2024940252,Si
2025-05-07T07:03:18.85,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,TRIGO PAN,360.00,Cámara,,BUENOS AIRES,AZUL,$,222000.00,Zona 4/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,NO,COSECHA 24/25,1,2024930257,Si
2025-05-07T07:03:14.897,2025-05-07T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,221.57,Cámara,,BUENOS AIRES,AZUL,$,310000.00,Quequen/En destino,2025-05-07T00:00:00,2025-05-07T00:00:00,A plazo,NO,COSECHA 24/25,1,2024920251,Si
2025-05-07T07:00:32.29,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,72.30,Fábrica,,TUCUMÁN,GOBERNADOR PIEDRABUE,$,263900.00,Zona 16/En origen ,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,2,2012630258,Si
2025-05-07T07:00:22.967,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,33.52,Fábrica,,SANTIAGO DEL ESTERO,JIMENEZ,,,Zona 16/En origen ,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2024870254,Si
2025-05-07T07:00:17.763,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,188.08,Fábrica,,SALTA,ROSARIO DE LA FRONTE,,,Zona 16/En origen ,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2024850253,Si
2025-05-06T23:51:07.7,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,186.75,Fábrica,,CÓRDOBA,LA CAUTIVA,,,Zona 9/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2023600253,Si
2025-05-06T23:51:05.39,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,60.93,Fábrica,,CÓRDOBA,ADELIA MARIA,,,Zona 9/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2023590258,Si
2025-05-06T23:50:56.097,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,105.00,Fábrica,,SANTA FE,LAS ROSAS,$,319978.10,Rosario N/En destino,2025-05-06T00:00:00,2025-05-09T00:00:00,A plazo,SI,COSECHA 24/25,1,2023550256,Si
2025-05-06T23:50:44.59,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,150.00,Fábrica,,SANTA FE,LAS ROSAS,$,322594.00,Rosario N/En destino,2025-05-06T00:00:00,2025-05-09T00:00:00,A plazo,SI,COSECHA 24/25,1,2023490253,Si
2025-05-06T23:32:13.333,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,401.94,Cámara,,LA PAMPA,INTENDENTE ALVEAR,,,Zona 7/En origen ,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2023420255,Si
2025-05-06T23:32:10.427,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Otros,SOJA,1024.25,Cámara,,LA PAMPA,CEBALLOS,,,Zona 7/En destino,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2023400254,Si
2025-05-06T22:30:37.787,2025-04-08T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.00,Fábrica,,CÓRDOBA,VICUÑA MACKENNA,$,316703.00,Zona 9/En destino,2025-04-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,3,1537220259,Si
2025-05-06T22:30:37.697,2025-04-08T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.00,Fábrica,,CÓRDOBA,VICUÑA MACKENNA,$,316703.00,Zona 9/En destino,2025-04-08T00:00:00,2025-05-08T00:00:00,A plazo,SI,COSECHA 24/25,3,1537210253,Si
2025-05-06T22:30:37.597,2025-04-04T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,500.00,Fábrica,,CÓRDOBA,LA CAUTIVA,$,316696.00,Zona 9/En destino,2025-04-04T00:00:00,2025-05-04T00:00:00,A plazo,SI,COSECHA 24/25,3,1482980259,Si
2025-05-06T22:30:37.49,2025-04-04T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,250.00,Otra,,CÓRDOBA,CORONEL MOLDES,$,316696.00,Zona 9/En destino,2025-04-04T00:00:00,2025-05-04T00:00:00,A plazo,SI,COSECHA 24/25,2,1482950252,Si
2025-05-06T22:30:37.39,2025-01-28T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,90.00,Fábrica,,CÓRDOBA,MARCOS JUAREZ,$,321840.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,6,439920254,Si
2025-05-06T22:30:37.29,2025-01-10T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.00,Fábrica,,CÓRDOBA,VIAMONTE,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 23/24,2,203870256,Si
2025-05-06T22:30:37.113,2025-01-09T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,150.00,Fábrica,,CÓRDOBA,SAN FRANCISCO (DPTO.,$,320000.00,Rosario N/En destino,2025-03-20T00:00:00,2025-04-20T00:00:00,A plazo,SI,COSECHA 24/25,5,175290257,Si
2025-05-06T22:30:37.037,2025-01-03T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,2000.00,Fábrica,,SANTA FE,RAFAELA,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,9,53940250,Si
2025-05-06T22:30:36.94,2024-12-30T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,1500.00,Fábrica,,BUENOS AIRES,CHACABUCO,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,6130520241,Si
2025-05-06T22:30:36.84,2024-12-19T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,600.00,Fábrica,,CÓRDOBA,RIO CUARTO,$,320000.00,Rosario N/En destino,2025-05-01T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,5976580240,Si
2025-05-06T22:30:36.743,2024-12-12T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,1000.00,Fábrica,,CÓRDOBA,ADELIA MARIA,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,5845280241,Si
2025-05-06T22:30:36.647,2024-10-03T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,151.93,Fábrica,,CÓRDOBA,LA CAUTIVA,$,313812.00,Zona 9/En destino,2024-10-03T00:00:00,2024-11-03T00:00:00,A plazo,SI,COSECHA 23/24,2,4733890245,Si
2025-05-06T22:30:36.55,2025-03-28T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,600.00,Otra,,CÓRDOBA,SAN FRANCISCO (DPTO.,$,320000.00,Rosario N/En destino,2025-03-28T00:00:00,2025-04-07T00:00:00,A plazo,SI,COSECHA 23/24,4,1381730251,Si
2025-05-06T22:30:36.437,2024-12-26T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,20.15,Fábrica,,CÓRDOBA,LUQUE,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,2,6057790243,Si
2025-05-06T22:30:36.34,2024-12-11T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,131.00,Fábrica,,SANTA FE,SAN JUSTO,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,4,5814440240,Si
2025-05-06T22:30:36.223,2024-12-11T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,235.00,Fábrica,,SANTA FE,SAN JUSTO,$,327100.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,5814440240,Si
2025-05-06T21:23:55.05,2024-12-26T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,800.00,Cámara,,SANTA FE,PUERTO Gral SAN MARTIN,$,221000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,3,6044770243,Si
2025-05-06T21:23:46.903,2024-12-26T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,MAIZ,800.00,Cámara,,SANTA FE,PUERTO Gral SAN MARTIN,$,221000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,NO,COSECHA 24/25,7,6044780249,Si
2025-05-06T20:42:58.027,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,173.95,Fábrica,,TUCUMÁN,LA COCHA,$,285000.00,Zona 15/En destino,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,2,2012610257,Si
2025-05-06T20:42:57.763,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,287.27,Fábrica,,SANTIAGO DEL ESTERO,EL PALOMAR (DPTO. JI,$,277000.00,Zona 16/En destino,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,2,2012600251,Si
2025-05-06T20:42:57.43,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,390.94,Fábrica,,TUCUMÁN,GOBERNADOR PIEDRABUE,,,Zona 16/En origen ,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2012630258,Si
2025-05-06T20:08:08.503,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,1602.16,Fábrica,,TUCUMÁN,LA COCHA,,,Zona 15/En destino,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2012610257,Si
2025-05-06T20:08:06.033,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,2088.89,Fábrica,,SANTIAGO DEL ESTERO,EL PALOMAR (DPTO. JI,,,Zona 16/En destino,2025-05-06T00:00:00,2025-06-05T00:00:00,A plazo,SI,COSECHA 24/25,1,2012600251,Si
2025-05-06T20:00:04.403,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,MAIZ,252.05,Cámara,,BUENOS AIRES,25 DE MAYO,U$S,190.00,Zona 6/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2012030250,Si
2025-05-06T19:38:16.12,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,37.13,Fábrica,,CÓRDOBA,CAPILLA DE SITON,$,274000.00,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,2011040252,Si
2025-05-06T19:07:43.163,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,48.88,Fábrica,,SALTA,LAS LAJITAS,$,262661.17,Zona 17/En origen ,2025-05-06T00:00:00,2025-06-30T00:00:00,A plazo,SI,COSECHA 24/25,2,2009360258,Si
2025-05-06T19:07:42.91,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,128.15,Fábrica,,CÓRDOBA,TOTORAL (KILOMETRO 3,$,276354.00,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,2,2009330251,Si
2025-05-06T19:07:42.653,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,91.32,Fábrica,,CÓRDOBA,TOTORAL (KILOMETRO 3,$,276761.00,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,2,2009260253,Si
2025-05-06T19:07:42.407,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,484.36,Fábrica,,CÓRDOBA,VILLA ASCASUBI,$,291116.00,Zona 11/En destino,2025-05-06T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,2,2009200250,Si
2025-05-06T19:07:34.237,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,250.23,Fábrica,,CÓRDOBA,CAPILLA DE SITON,,,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,1,2011040252,Si
2025-05-06T19:00:13.527,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,300.00,Cámara,,CÓRDOBA,NOETINGER,,,Zona 8/En destino,2025-09-01T00:00:00,2025-11-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2010670252,Si
2025-05-06T19:00:11.827,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Prec. Cam.,MAIZ,300.00,Cámara,,CÓRDOBA,NOETINGER,,,Zona 8/En destino,2025-09-01T00:00:00,2025-11-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2010660257,Si
2025-05-06T18:53:52.303,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,30.00,Cámara,,ENTRE RÍOS,ALCARAZ,$,310000.00,Zona 18/En destino,2025-05-06T00:00:00,2025-05-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2010490254,Si
2025-05-06T18:37:48.51,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,130.71,Fábrica,,CÓRDOBA,VILLA DEL TOTORAL,$,276500.00,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,2,2007060257,Si
2025-05-06T18:37:48.28,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,300.00,Fábrica,,CÓRDOBA,ONCATIVO,$,293228.00,Zona 11/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,3,2007090253,Si
2025-05-06T18:37:48.03,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,189.66,Fábrica,,CÓRDOBA,ONCATIVO,$,293228.00,Zona 11/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2007090253,Si
2025-05-06T18:37:47.767,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,76.53,Fábrica,,SALTA,ROSARIO DE LA FRONTE,$,261000.00,Zona 16/En origen ,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2007130255,Si
2025-05-06T18:37:47.507,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,24.42,Fábrica,,SANTIAGO DEL ESTERO,QUIMILI,$,270000.00,Zona 15/En origen ,2025-05-06T00:00:00,2025-05-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2007220254,Si
2025-05-06T18:37:47.267,2025-04-17T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,16.29,Fábrica,,SALTA,ROSARIO DE LA FRONTE,$,270000.00,Rosario N/En origen ,2025-04-17T00:00:00,2025-05-30T00:00:00,A plazo,SI,COSECHA 24/25,2,1665120259,Si
2025-05-06T18:37:47,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,258.03,Fábrica,,SALTA,LAS LAJITAS,,,Zona 17/En origen ,2025-05-06T00:00:00,2025-06-30T00:00:00,A plazo,SI,COSECHA 24/25,1,2009360258,Si
2025-05-06T18:37:39.327,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,916.27,Fábrica,,CÓRDOBA,TOTORAL (KILOMETRO 3,,,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2009330251,Si
2025-05-06T18:37:25.663,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,659.87,Fábrica,,CÓRDOBA,TOTORAL (KILOMETRO 3,,,Cordoba/En origen ,2025-05-06T00:00:00,2025-05-23T00:00:00,A plazo,SI,COSECHA 24/25,1,2009260253,Si
2025-05-06T18:37:09.797,2025-05-06T00:00:00,Contrato,Compraventa,Fijar Precio/Mercado Comprador,SOJA,5603.58,Fábrica,,CÓRDOBA,VILLA ASCASUBI,,,Zona 11/En destino,2025-05-06T00:00:00,2025-05-31T00:00:00,A plazo,SI,COSECHA 24/25,1,2009200250,Si
2025-05-06T18:30:37.387,2025-02-25T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,50.00,Fábrica,,SANTA FE,EL TREBOL,$,320000.00,Rosario N/En destino,2025-02-25T00:00:00,2025-03-05T00:00:00,A plazo,SI,COSECHA 23/24,3,905610252,Si
2025-05-06T18:30:37.287,2024-12-18T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,120.00,Fábrica,,SANTA FE,SAN CARLOS CENTRO,$,321840.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,7,5949870245,Si
2025-05-06T18:30:37.19,2024-10-16T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.02,Fábrica,,SANTA FE,COLONIA CASTELLANOS,$,320000.00,Rosario N/En destino,2024-10-16T00:00:00,2024-11-16T00:00:00,A plazo,SI,COSECHA 23/24,3,4876510249,Si
2025-05-06T18:30:37.097,2025-02-12T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,60.00,Fábrica,,CÓRDOBA,MONTE MAIZ,$,320000.00,Rosario N/En destino,2025-02-12T00:00:00,2025-03-12T00:00:00,A plazo,SI,COSECHA 23/24,4,694760252,Si
2025-05-06T18:30:37,2024-12-09T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,30.00,Fábrica,,SANTA FE,BUSTINZA,$,320000.00,Rosario N/En destino,2025-04-15T00:00:00,2025-05-15T00:00:00,A plazo,SI,COSECHA 24/25,5,5755570240,Si
2025-05-06T18:30:36.91,2025-03-11T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,7.79,Fábrica,,SANTA FE,SALTO GRANDE,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,3,1077830258,Si
2025-05-06T18:30:36.813,2025-03-11T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,50.00,Fábrica,,SANTA FE,SALTO GRANDE,$,320000.00,Rosario N/En destino,2025-04-01T00:00:00,2025-04-30T00:00:00,A plazo,SI,COSECHA 24/25,4,1077820252,Si
2025-05-06T18:30:36.703,2024-11-15T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,39.99,Fábrica,,SANTA FE,SALTO GRANDE,$,320000.00,Rosario N/En destino,2024-11-15T00:00:00,2024-12-15T00:00:00,A plazo,SI,COSECHA 23/24,5,5371460243,Si
2025-05-06T18:30:36.613,2024-09-23T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,2.04,Fábrica,,SANTA FE,SALTO GRANDE,$,320000.00,Rosario N/En destino,2024-09-23T00:00:00,2024-09-23T00:00:00,A plazo,SI,COSECHA 23/24,3,4563040241,Si
2025-05-06T18:30:36.51,2024-03-27T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,0.18,Fábrica,,SANTA FE,SALTO GRANDE,$,320000.00,Rosario N/En destino,2024-03-27T00:00:00,2024-04-27T00:00:00,A plazo,SI,COSECHA 23/24,6,1331050241,Si
2025-05-06T18:30:11.973,2025-01-13T00:00:00,Fijación,Compraventa,Fijar Precio/Otros,TRIGO PAN,0.50,Otra,,BUENOS AIRES,TANDIL,$,235818.00,Zona 4/En destino,2025-01-14T00:00:00,2025-03-31T00:00:00,A plazo,SI,COSECHA 24/25,8,210260250,Si
2025-05-06T18:29:47.35,2025-04-24T00:00:00,Contrato,Canje,Fijar Precio/Prec. Cam.,SOJA,60.00,Cámara,,SANTA FE,CHAPUY,,,Rosario N/En destino,2025-04-24T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2008990258,Si
2025-05-06T18:25:53.677,2025-04-24T00:00:00,Contrato,Canje,Fijar Precio/Prec. Cam.,SOJA,30.00,Cámara,,SANTA FE,CHAPUY,,,Rosario N/En destino,2025-04-24T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2008890253,Si
2025-05-06T18:22:56.02,2025-04-24T00:00:00,Contrato,Canje,Fijar Precio/Prec. Cam.,SOJA,30.00,Cámara,,SANTA FE,VILLA ELOISA,,,Rosario N/En destino,2025-04-24T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2008450253,Si
2025-05-06T18:18:42.127,2025-04-24T00:00:00,Contrato,Canje,Fijar Precio/Prec. Cam.,SOJA,30.00,Cámara,,SANTA FE,VILLA ELOISA,,,Rosario N/En destino,2025-04-24T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2008140254,Si
2025-05-06T18:17:52.1,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,140.00,Fábrica,,SANTA FE,MURPHY,$,315000.00,Zona 8/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,1,2008120253,Si
2025-05-06T18:15:32.78,2025-04-24T00:00:00,Contrato,Canje,Fijar Precio/Prec. Cam.,SOJA,90.00,Fábrica,,SANTA FE,VILLA ELOISA,,,Rosario N/En origen ,2025-04-24T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2007950252,Si
2025-05-06T18:12:46.217,2025-04-24T00:00:00,Contrato,Canje,Precio Hecho,SOJA,60.00,Fábrica,,SANTA FE,VILLA ELOISA,$,320000.00,Rosario N/En destino,2025-04-24T00:00:00,2025-05-30T00:00:00,A plazo,NO,COSECHA 24/25,1,2007470250,Si
2025-05-06T18:12:29.933,2025-05-06T00:00:00,Contrato,Canje,Precio Hecho,SOJA,70.00,Cámara,,SANTA FE,SAN JORGE,$,313000.00,Zona 12/En destino,2025-05-06T00:00:00,2025-05-07T00:00:00,A plazo,NO,COSECHA 24/25,1,2007370256,Si
2025-05-06T18:11:20.107,2025-05-06T00:00:00,Contrato,Canje,Precio Hecho,SOJA,3.50,Cámara,,SANTA FE,SAN JORGE,$,313000.00,Zona 12/En destino,2025-05-06T00:00:00,2025-05-07T00:00:00,A plazo,NO,COSECHA 24/25,1,2007360250,Si
2025-05-06T18:10:18.28,2025-05-06T00:00:00,Contrato,Compraventa,Precio Hecho,SOJA,93.41,Fábrica,,SANTA FE,MURPHY,$,315000.00,Zona 8/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 23/24,1,2007350255,Si
2025-05-06T18:07:56.11,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,5.93,Fábrica,,CÓRDOBA,LAS PEÑAS SUD,$,291000.00,Zona 11/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2002800252,Si
2025-05-06T18:07:55.85,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,5.41,Fábrica,,SALTA,LAS LAJITAS,$,258850.34,Zona 17/En origen ,2025-05-06T00:00:00,2025-06-30T00:00:00,A plazo,SI,COSECHA 24/25,2,2002810258,Si
2025-05-06T18:07:55.617,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,4.43,Fábrica,,CÓRDOBA,LAS GAMAS,$,281000.00,Zona 11/En origen ,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2002820253,Si
2025-05-06T18:07:55.383,2025-05-06T00:00:00,Fijación,Compraventa,Fijar Precio/Mercado Comprador,SOJA,401.30,Fábrica,,CÓRDOBA,RIO TERCERO,$,290044.00,Zona 11/En destino,2025-05-06T00:00:00,2025-06-06T00:00:00,A plazo,SI,COSECHA 24/25,2,2002830259,Si
